-1.08E-03,6.31846728,42.25251095
-1.08E-03,6.25314064,42.0263803
-1.08E-03,6.27826627,43.23241043
-1.08E-03,6.29836677,42.70477225
-1.08E-03,6.31846728,43.23241043
-1.08E-03,6.25314064,43.15703355
-1.08E-03,6.25314064,42.85552602
-1.07E-03,6.29836677,42.70477225
-1.07E-03,6.25314064,43.23241043
-1.07E-03,6.32851753,43.23241043
-1.07E-03,6.33354265,43.23241043
-1.07E-03,6.25314064,42.0263803
-1.07E-03,6.26821602,42.0263803
-1.07E-03,6.25816577,42.10175718
-1.07E-03,6.27826627,43.23241043
-1.07E-03,6.25314064,42.70477225
-1.07E-03,6.26821602,42.0263803
-1.06E-03,6.25816577,43.23241043
-1.06E-03,6.27826627,43.23241043
-1.06E-03,6.29836677,42.70477225
-1.06E-03,6.25314064,43.23241043
-1.06E-03,6.25314064,43.23241043
-1.06E-03,6.27826627,42.0263803
-1.06E-03,6.25314064,42.0263803
-1.06E-03,6.26821602,43.00627978
-1.06E-03,6.25816577,43.23241043
-1.06E-03,6.27826627,42.40326472
-1.05E-03,6.25314064,42.0263803
-1.05E-03,6.25314064,43.00627978
-1.05E-03,6.32851753,43.15703355
-1.05E-03,6.25314064,42.0263803
-1.05E-03,6.29836677,42.70477225
-1.05E-03,6.25314064,43.00627978
-1.05E-03,6.25816577,43.23241043
-1.05E-03,6.25314064,43.23241043
-1.05E-03,6.33354265,42.55401848
-1.05E-03,6.31846728,42.0263803
-1.04E-03,6.25816577,42.10175718
-1.04E-03,6.25314064,43.23241043
-1.04E-03,6.28831652,43.23241043
-1.04E-03,6.33354265,43.00627978
-1.04E-03,6.32851753,43.15703355
-1.04E-03,6.27826627,43.23241043
-1.04E-03,6.29836677,42.70477225
-1.04E-03,6.25314064,43.23241043
-1.04E-03,6.33354265,42.0263803
-1.04E-03,6.27826627,42.0263803
-1.03E-03,6.25314064,43.23241043
-1.03E-03,6.31846728,43.00627978
-1.03E-03,6.25816577,42.10175718
-1.03E-03,6.25314064,42.0263803
-1.03E-03,6.20791451,42.0263803
-1.03E-03,6.26821602,42.25251095
-1.03E-03,6.25314064,42.10175718
-1.03E-03,6.27826627,42.0263803
-1.03E-03,6.29836677,42.0263803
-1.03E-03,6.25314064,42.0263803
-1.02E-03,6.25314064,42.10175718
-1.02E-03,6.30841702,42.0263803
-1.02E-03,6.29836677,43.23241043
-1.02E-03,6.25314064,43.00627978
-1.02E-03,6.32851753,43.15703355
-1.02E-03,6.30841702,42.85552602
-1.02E-03,6.28831652,42.55401848
-1.02E-03,6.25314064,42.0263803
-1.02E-03,6.33354265,42.10175718
-1.02E-03,6.30841702,42.0263803
-1.01E-03,6.28831652,42.55401848
-1.01E-03,6.33354265,42.25251095
-1.01E-03,6.32851753,43.23241043
-1.01E-03,6.27826627,42.0263803
-1.01E-03,6.28831652,42.0263803
-1.01E-03,6.26821602,42.0263803
-1.01E-03,6.32851753,42.0263803
-1.01E-03,6.25314064,43.23241043
-1.01E-03,6.29836677,42.70477225
-1.01E-03,6.26821602,42.25251095
-1.00E-03,6.33354265,42.10175718
-1.00E-03,6.25314064,-3.95E+01
-1.00E-03,6.25314064,-5.08E+01
-1.00E-03,6.17273863,-5.06E+01
-1.00E-03,6.17273863,-5.08E+01
-9.99E-04,6.09233662,-5.05E+01
-9.98E-04,6.05716075,-5.03E+01
-9.97E-04,6.01193462,-5.08E+01
-9.96E-04,6.01193462,-5.20E+01
-9.95E-04,5.98680899,-5.08E+01
-9.94E-04,5.93153261,-5.08E+01
-9.93E-04,5.8511306,-5.11E+01
-9.92E-04,5.8511306,-5.08E+01
-9.91E-04,5.82600497,-5.08E+01
-9.90E-04,5.77072859,-5.15E+01
-9.89E-04,5.75565321,-5.08E+01
-9.88E-04,5.77072859,-5.08E+01
-9.87E-04,5.69032658,-5.08E+01
-9.86E-04,5.60992457,-5.08E+01
-9.85E-04,5.60992457,-5.08E+01
-9.84E-04,5.60992457,-5.20E+01
-9.83E-04,5.52952256,-5.08E+01
-9.82E-04,5.52952256,-5.14E+01
-9.81E-04,5.51444718,-5.08E+01
-9.80E-04,5.37374367,-5.20E+01
-9.79E-04,5.42399492,-5.12E+01
-9.78E-04,5.36871854,-5.14E+01
-9.77E-04,5.36871854,-5.18E+01
-9.76E-04,5.29334166,-5.08E+01
-9.75E-04,5.25816578,-5.12E+01
-9.74E-04,5.28831653,-5.20E+01
-9.73E-04,5.20791452,-5.08E+01
-9.72E-04,5.2028894,-4.97E+01
-9.71E-04,5.12751251,-5.12E+01
-9.70E-04,5.08228638,-5.08E+01
-9.69E-04,5.04711051,-5.08E+01
-9.68E-04,5.04711051,-5.20E+01
-9.67E-04,5.04711051,-5.17E+01
-9.66E-04,5.00188438,-5.15E+01
-9.65E-04,4.9667085,-5.18E+01
-9.64E-04,4.9667085,-5.08E+01
-9.63E-04,4.88630649,-5.08E+01
-9.62E-04,4.85113061,-5.08E+01
-9.61E-04,4.80590448,-5.18E+01
-9.60E-04,4.80590448,-5.08E+01
-9.59E-04,4.72550247,-5.08E+01
-9.58E-04,4.72550247,-5.03E+01
-9.57E-04,4.72550247,-5.08E+01
-9.56E-04,4.64510046,-5.08E+01
-9.55E-04,4.64510046,-5.17E+01
-9.54E-04,4.64510046,-5.08E+01
-9.53E-04,4.57977383,-5.08E+01
-9.52E-04,4.56469845,-5.08E+01
-9.51E-04,4.61997483,-5.12E+01
-9.50E-04,4.51947232,-5.08E+01
-9.49E-04,4.41896981,-5.06E+01
-9.48E-04,4.40891956,-5.09E+01
-9.47E-04,4.40389443,-5.08E+01
-9.46E-04,4.43907031,-5.14E+01
-9.45E-04,4.3385678,-5.08E+01
-9.44E-04,4.32349242,-5.08E+01
-9.43E-04,4.32349242,-5.17E+01
-9.42E-04,4.28831654,-5.15E+01
-9.41E-04,4.25816579,-5.08E+01
-9.40E-04,4.24309041,-5.08E+01
-9.39E-04,4.21796479,-5.17E+01
-9.38E-04,4.1626884,-5.20E+01
-9.37E-04,4.1626884,-5.11E+01
-9.36E-04,4.1626884,-5.09E+01
-9.35E-04,4.13756278,-5.12E+01
-9.34E-04,4.0822864,-5.08E+01
-9.33E-04,4.0822864,-5.11E+01
-9.32E-04,4.07726127,-5.20E+01
-9.31E-04,4.00188439,-5.00E+01
-9.30E-04,4.00188439,-5.15E+01
-9.29E-04,3.92148238,-5.08E+01
-9.28E-04,3.92148238,-5.20E+01
-9.27E-04,3.92148238,-5.12E+01
-9.26E-04,3.92148238,-5.08E+01
-9.25E-04,3.92148238,-5.08E+01
-9.24E-04,3.84108037,-5.08E+01
-9.23E-04,3.81595474,-5.17E+01
-9.22E-04,3.80590449,-5.14E+01
-9.21E-04,3.76067836,-5.08E+01
-9.20E-04,3.83605524,-5.08E+01
-9.19E-04,3.76067836,-5.08E+01
-9.18E-04,3.71545223,-5.08E+01
-9.17E-04,3.74560298,-5.18E+01
-9.16E-04,3.67525122,-5.08E+01
-9.15E-04,3.65515072,-5.12E+01
-9.14E-04,3.68027635,-5.08E+01
-9.13E-04,3.58479896,-5.08E+01
-9.12E-04,3.59484921,-5.08E+01
-9.11E-04,3.59987434,-5.08E+01
-9.10E-04,3.4742462,-5.08E+01
-9.09E-04,3.51947233,-5.11E+01
-9.08E-04,3.51947233,-5.20E+01
-9.07E-04,3.51947233,-5.12E+01
-9.06E-04,3.43907032,-5.08E+01
-9.05E-04,3.43907032,-5.08E+01
-9.04E-04,3.35866831,-5.08E+01
-9.03E-04,3.35866831,-5.08E+01
-9.02E-04,3.35866831,-5.08E+01
-9.01E-04,3.29334168,-5.18E+01
-9.00E-04,3.28329143,-5.09E+01
-8.99E-04,3.35866831,-5.12E+01
-8.98E-04,3.2782663,-5.14E+01
-8.97E-04,3.21293967,-5.08E+01
-8.96E-04,3.19786429,-5.20E+01
-8.95E-04,3.19786429,-5.08E+01
-8.94E-04,3.19786429,-5.20E+01
-8.93E-04,3.19786429,-5.08E+01
-8.92E-04,3.19786429,-5.08E+01
-8.91E-04,3.11746228,-5.17E+01
-8.90E-04,3.11746228,-5.15E+01
-8.89E-04,3.11746228,-5.08E+01
-8.88E-04,3.11746228,-5.20E+01
-8.87E-04,3.0621859,-5.12E+01
-8.86E-04,3.08228641,-5.08E+01
-8.85E-04,3.03706028,-5.18E+01
-8.84E-04,3.03706028,-5.09E+01
-8.83E-04,2.95665827,-5.12E+01
-8.82E-04,2.95665827,-5.08E+01
-8.81E-04,2.95665827,-5.08E+01
-8.80E-04,2.95665827,-5.20E+01
-8.79E-04,2.90138189,-5.17E+01
-8.78E-04,2.87625626,-5.15E+01
-8.77E-04,2.87625626,-5.18E+01
-8.76E-04,2.87625626,-5.09E+01
-8.75E-04,2.87625626,-5.12E+01
-8.74E-04,2.84108038,-5.20E+01
-8.73E-04,2.81092962,-5.08E+01
-8.72E-04,2.79585425,-5.20E+01
-8.71E-04,2.74057787,-5.17E+01
-8.70E-04,2.71545224,-5.08E+01
-8.69E-04,2.73052762,-5.11E+01
-8.68E-04,2.71545224,-5.20E+01
-8.67E-04,2.71545224,-5.08E+01
-8.66E-04,2.68027636,-5.08E+01
-8.65E-04,2.63505023,-5.08E+01
-8.64E-04,2.63505023,-5.09E+01
-8.63E-04,2.57977385,-5.08E+01
-8.62E-04,2.63505023,-5.15E+01
-8.61E-04,2.5697236,-5.08E+01
-8.60E-04,2.6300251,-5.20E+01
-8.59E-04,2.55464822,-5.17E+01
-8.58E-04,2.5898241,-5.08E+01
-8.57E-04,2.55464822,-5.08E+01
-8.56E-04,2.47927134,-5.08E+01
-8.55E-04,2.52952259,-5.08E+01
-8.54E-04,2.47424621,-5.15E+01
-8.53E-04,2.48932159,-5.08E+01
-8.52E-04,2.46922109,-4.98E+01
-8.51E-04,2.44912058,-5.12E+01
-8.50E-04,2.3938442,-5.08E+01
-8.49E-04,2.3938442,-5.11E+01
-8.48E-04,2.39886933,-5.08E+01
-8.47E-04,2.33856782,-5.08E+01
-8.46E-04,2.35866832,-5.15E+01
-8.45E-04,2.31344219,-5.08E+01
-8.44E-04,2.31344219,-5.09E+01
-8.43E-04,2.31344219,-5.05E+01
-8.42E-04,2.31344219,-5.08E+01
-8.41E-04,2.29836682,-5.18E+01
-8.40E-04,2.23806531,-5.08E+01
-8.39E-04,2.25816581,-5.08E+01
-8.38E-04,2.23304018,-5.08E+01
-8.37E-04,2.23304018,-5.18E+01
-8.36E-04,2.22801506,-5.20E+01
-8.35E-04,2.1777638,-5.12E+01
-8.34E-04,2.23304018,-5.14E+01
-8.33E-04,2.15263817,-5.08E+01
-8.32E-04,2.15263817,-5.08E+01
-8.31E-04,2.15263817,-5.08E+01
-8.30E-04,2.1174623,-5.08E+01
-8.29E-04,2.15263817,-5.08E+01
-8.28E-04,2.07726129,-5.08E+01
-8.27E-04,2.09736179,-5.08E+01
-8.26E-04,2.07223617,-5.14E+01
-8.25E-04,2.02198491,-5.08E+01
-8.24E-04,1.99183416,-5.20E+01
-8.23E-04,2.01695978,-5.08E+01
-8.22E-04,2.02701004,-5.08E+01
-8.21E-04,2.05716079,-5.08E+01
-8.20E-04,1.99183416,-5.09E+01
-8.19E-04,1.91143215,-5.08E+01
-8.18E-04,1.99183416,-5.08E+01
-8.17E-04,1.99183416,-5.08E+01
-8.16E-04,1.98680903,-5.08E+01
-8.15E-04,1.96670853,-5.08E+01
-8.14E-04,1.91143215,-5.14E+01
-8.13E-04,1.91143215,-5.08E+01
-8.12E-04,1.91143215,-5.20E+01
-8.11E-04,1.88630652,-5.08E+01
-8.10E-04,1.87625627,-5.03E+01
-8.09E-04,1.83103014,-5.08E+01
-8.08E-04,1.83605526,-5.20E+01
-8.07E-04,1.85615577,-5.12E+01
-8.06E-04,1.83103014,-5.14E+01
-8.05E-04,1.83103014,-5.06E+01
-8.04E-04,1.83103014,-5.08E+01
-8.03E-04,1.83103014,-5.08E+01
-8.02E-04,1.79585426,-5.15E+01
-8.01E-04,1.81595476,-5.18E+01
-8.00E-04,1.75062813,-5.09E+01
-7.99E-04,1.75062813,-5.08E+01
-7.98E-04,1.75062813,-5.14E+01
-7.97E-04,1.75062813,-5.20E+01
-7.96E-04,1.75062813,-5.20E+01
-7.95E-04,1.67022612,-5.20E+01
-7.94E-04,1.67022612,-5.14E+01
-7.93E-04,1.67022612,-5.08E+01
-7.92E-04,1.67022612,-5.08E+01
-7.91E-04,1.67022612,-5.08E+01
-7.90E-04,1.67022612,-5.08E+01
-7.89E-04,1.65515074,-5.08E+01
-7.88E-04,1.67022612,-5.08E+01
-7.87E-04,1.67022612,-5.08E+01
-7.86E-04,1.62499999,-5.08E+01
-7.85E-04,1.58982411,-5.18E+01
-7.84E-04,1.58982411,-5.20E+01
-7.83E-04,1.56469848,-5.12E+01
-7.82E-04,1.58982411,-5.15E+01
-7.81E-04,1.52449748,-5.08E+01
-7.80E-04,1.58982411,-5.08E+01
-7.79E-04,1.53454773,-5.12E+01
-7.78E-04,1.5094221,-5.14E+01
-7.77E-04,1.52449748,-5.08E+01
-7.76E-04,1.5094221,-5.19E+01
-7.75E-04,1.56469848,-5.12E+01
-7.74E-04,1.5094221,-5.02E+01
-7.73E-04,1.44409547,-5.11E+01
-7.72E-04,1.43404522,-5.08E+01
-7.71E-04,1.42902009,-5.08E+01
-7.70E-04,1.47424622,-5.02E+01
-7.69E-04,1.44409547,-5.11E+01
-7.68E-04,1.43404522,-5.08E+01
-7.67E-04,1.42902009,-5.17E+01
-7.66E-04,1.42902009,-5.08E+01
-7.65E-04,1.36369346,-5.08E+01
-7.64E-04,1.42902009,-5.20E+01
-7.63E-04,1.37374371,-5.12E+01
-7.62E-04,1.42902009,-5.15E+01
-7.61E-04,1.34861808,-5.18E+01
-7.60E-04,1.34861808,-5.08E+01
-7.59E-04,1.37374371,-5.08E+01
-7.58E-04,1.34861808,-5.20E+01
-7.57E-04,1.34861808,-4.99E+01
-7.56E-04,1.34861808,-5.08E+01
-7.55E-04,1.34861808,-5.08E+01
-7.54E-04,1.34861808,-5.14E+01
-7.53E-04,1.26821607,-5.18E+01
-7.52E-04,1.26821607,-5.08E+01
-7.51E-04,1.2933417,-5.08E+01
-7.50E-04,1.26821607,-5.08E+01
-7.49E-04,1.2531407,-5.08E+01
-7.48E-04,1.26821607,-5.08E+01
-7.47E-04,1.18781406,-5.12E+01
-7.46E-04,1.23304019,-5.14E+01
-7.45E-04,1.20288944,-5.06E+01
-7.44E-04,1.19283919,-5.08E+01
-7.43E-04,1.21293969,-5.08E+01
-7.42E-04,1.23304019,-5.15E+01
-7.41E-04,1.2531407,-4.99E+01
-7.40E-04,1.18781406,-5.20E+01
-7.39E-04,1.24309045,-5.08E+01
-7.38E-04,1.14258793,-5.14E+01
-7.37E-04,1.18781406,-5.11E+01
-7.36E-04,1.18278894,-5.08E+01
-7.35E-04,1.18781406,-5.12E+01
-7.34E-04,1.10741206,-5.08E+01
-7.33E-04,1.10741206,-5.08E+01
-7.32E-04,1.10741206,-5.20E+01
-7.31E-04,1.10741206,-5.17E+01
-7.30E-04,1.06218592,-5.08E+01
-7.29E-04,1.10741206,-5.11E+01
-7.28E-04,1.10741206,-5.08E+01
-7.27E-04,1.10741206,-5.17E+01
-7.26E-04,1.02701005,-5.15E+01
-7.25E-04,1.09233668,-5.18E+01
-7.24E-04,1.03203517,-5.09E+01
-7.23E-04,1.08228643,-5.12E+01
-7.22E-04,1.07223618,-5.14E+01
-7.21E-04,1.02701005,-5.18E+01
-7.20E-04,1.03203517,-5.09E+01
-7.19E-04,1.02701005,-5.08E+01
-7.18E-04,0.99183417,-5.08E+01
-7.17E-04,1.02701005,-4.99E+01
-7.16E-04,1.0973618,-5.08E+01
-7.15E-04,0.97173366,-5.08E+01
-7.14E-04,1.02701005,-5.08E+01
-7.13E-04,1.01193467,-5.18E+01
-7.12E-04,1.02701005,-5.08E+01
-7.11E-04,0.97173366,-5.08E+01
-7.10E-04,0.99183417,-5.08E+01
-7.09E-04,0.94660804,-5.08E+01
-7.08E-04,0.94660804,-5.20E+01
-7.07E-04,0.94660804,-5.17E+01
-7.06E-04,0.98178392,-5.08E+01
-7.05E-04,0.94660804,-5.08E+01
-7.04E-04,0.94660804,-5.08E+01
-7.03E-04,0.94660804,-5.17E+01
-7.02E-04,0.90138191,-5.14E+01
-7.01E-04,0.94660804,-5.11E+01
-7.00E-04,0.87123115,-5.08E+01
-6.99E-04,0.86620603,-5.17E+01
-6.98E-04,0.86620603,-5.14E+01
-6.97E-04,0.93153266,-5.08E+01
-6.96E-04,0.87123115,-5.20E+01
-6.95E-04,0.92148241,-5.08E+01
-6.94E-04,0.86620603,-5.15E+01
-6.93E-04,0.86620603,-5.08E+01
-6.92E-04,0.86620603,-5.08E+01
-6.91E-04,0.81092965,-5.17E+01
-6.90E-04,0.8209799,-5.14E+01
-6.89E-04,0.78580402,-5.08E+01
-6.88E-04,0.8611809,-5.08E+01
-6.87E-04,0.8410804,-5.20E+01
-6.86E-04,0.83103015,-5.08E+01
-6.85E-04,0.78580402,-5.08E+01
-6.84E-04,0.8611809,-5.08E+01
-6.83E-04,0.78580402,-5.12E+01
-6.82E-04,0.78580402,-5.08E+01
-6.81E-04,0.78580402,-5.08E+01
-6.80E-04,0.78580402,-5.20E+01
-6.79E-04,0.78580402,-5.08E+01
-6.78E-04,0.78580402,-5.08E+01
-6.77E-04,0.78580402,-5.08E+01
-6.76E-04,0.78580402,-5.20E+01
-6.75E-04,0.78580402,-5.08E+01
-6.74E-04,0.74057789,-5.14E+01
-6.73E-04,0.72047739,-5.18E+01
-6.72E-04,0.70540201,-5.20E+01
-6.71E-04,0.76067839,-5.08E+01
-6.70E-04,0.70540201,-5.15E+01
-6.69E-04,0.94660804,42.0263803
-6.68E-04,1.18781406,42.0263803
-6.67E-04,1.40389446,42.0263803
-6.66E-04,1.58982411,42.0263803
-6.65E-04,1.83103014,43.00627978
-6.64E-04,1.99183416,43.15703355
-6.63E-04,2.15263817,42.40326472
-6.62E-04,2.31344219,43.23241043
-6.61E-04,2.47424621,43.23241043
-6.60E-04,2.71042711,43.23241043
-6.59E-04,2.71545224,42.0263803
-6.58E-04,2.92148239,43.23241043
-6.57E-04,3.10238691,43.00627978
-6.56E-04,3.19786429,42.0263803
-6.55E-04,3.2782663,42.85552602
-6.54E-04,3.40389444,43.23241043
-6.53E-04,3.51947233,43.23241043
-6.52E-04,3.59987434,42.10175718
-6.51E-04,3.76067836,42.85552602
-6.50E-04,3.80590449,42.55401848
-6.49E-04,3.906407,42.25251095
-6.48E-04,4.00188439,42.0263803
-6.47E-04,4.0822864,43.60929485
-6.46E-04,4.1626884,42.55401848
-6.45E-04,4.24309041,43.23241043
-6.44E-04,4.3184673,43.15703355
-6.43E-04,4.40389443,42.85552602
-6.42E-04,4.44912056,43.23241043
-6.41E-04,4.48429644,43.00627978
-6.40E-04,4.56469845,42.0263803
-6.39E-04,4.61997483,43.23241043
-6.38E-04,4.69032659,42.70477225
-6.37E-04,4.72550247,43.23241043
-6.36E-04,4.80590448,43.23241043
-6.35E-04,4.86118086,43.23241043
-6.34E-04,4.84108036,42.55401848
-6.33E-04,4.95163312,43.00627978
-6.32E-04,5.04208538,42.0263803
-6.31E-04,5.04711051,43.23241043
-6.30E-04,5.04711051,42.55401848
-6.29E-04,5.17776377,43.23241043
-6.28E-04,5.13253764,42.0263803
-6.27E-04,5.20791452,42.85552602
-6.26E-04,5.20791452,43.23241043
-6.25E-04,5.28831653,42.0263803
-6.24E-04,5.29334166,42.10175718
-6.23E-04,5.36871854,42.85552602
-6.22E-04,5.36871854,42.55401848
-6.21E-04,5.38379392,43.00627978
-6.20E-04,5.44409543,43.15703355
-6.19E-04,5.39384417,42.40326472
-6.18E-04,5.52952256,42.55401848
-6.17E-04,5.52952256,43.23241043
-6.16E-04,5.52952256,42.10175718
-6.15E-04,5.52952256,42.40326472
-6.14E-04,5.60992457,43.23241043
-6.13E-04,5.60992457,43.00627978
-6.12E-04,5.68530145,43.23241043
-6.11E-04,5.6350502,42.40326472
-6.10E-04,5.69032658,43.23241043
-6.09E-04,5.69032658,42.25251095
-6.08E-04,5.76570346,43.15703355
-6.07E-04,5.77072859,43.23241043
-6.06E-04,5.77072859,43.23241043
-6.05E-04,5.77072859,42.25251095
-6.04E-04,5.77072859,42.0263803
-6.03E-04,5.79585422,43.23241043
-6.02E-04,5.8511306,42.55401848
-6.01E-04,5.83605522,43.23241043
-6.00E-04,5.8511306,43.23241043
-5.99E-04,5.79585422,43.23241043
-5.98E-04,5.89635673,42.70477225
-5.97E-04,5.8511306,42.25251095
-5.96E-04,5.93153261,43.23241043
-5.95E-04,5.93153261,42.85552602
-5.94E-04,5.93153261,42.70477225
-5.93E-04,5.93153261,42.25251095
-5.92E-04,5.85615572,43.15703355
-5.91E-04,5.95665823,42.0263803
-5.90E-04,5.96670849,42.70477225
-5.89E-04,5.93153261,43.00627978
-5.88E-04,5.93655773,42.10175718
-5.87E-04,6.01193462,43.23241043
-5.86E-04,6.01193462,42.70477225
-5.85E-04,6.01193462,43.23241043
-5.84E-04,6.01193462,42.0263803
-5.83E-04,6.01193462,42.85552602
-5.82E-04,6.01193462,42.70477225
-5.81E-04,6.02700999,43.23241043
-5.80E-04,6.09233662,42.10175718
-5.79E-04,6.067211,42.0263803
-5.78E-04,6.04711049,42.70477225
-5.77E-04,6.02700999,43.23241043
-5.76E-04,6.09233662,43.15703355
-5.75E-04,6.067211,42.0263803
-5.74E-04,6.09233662,42.70477225
-5.73E-04,6.09233662,43.00627978
-5.72E-04,6.09233662,43.23241043
-5.71E-04,6.14761301,42.0263803
-5.70E-04,6.13756276,42.70477225
-5.69E-04,6.107412,42.0263803
-5.68E-04,6.16771351,42.10175718
-5.67E-04,6.09233662,43.23241043
-5.66E-04,6.17273863,42.0263803
-5.65E-04,6.17273863,42.0263803
-5.64E-04,6.09736175,43.23241043
-5.63E-04,6.11746225,43.23241043
-5.62E-04,6.17273863,42.70477225
-5.61E-04,6.17273863,43.23241043
-5.60E-04,6.17273863,43.23241043
-5.59E-04,6.17273863,42.85552602
-5.58E-04,6.17273863,43.23241043
-5.57E-04,6.17273863,43.23241043
-5.56E-04,6.24811552,42.10175718
-5.55E-04,6.17273863,43.23241043
-5.54E-04,6.17273863,42.70477225
-5.53E-04,6.17273863,43.00627978
-5.52E-04,6.17273863,42.0263803
-5.51E-04,6.11746225,43.23241043
-5.50E-04,6.25314064,42.55401848
-5.49E-04,6.23806527,42.25251095
-5.48E-04,6.17776376,42.10175718
-5.47E-04,6.22801502,43.23241043
-5.46E-04,6.20791451,43.23241043
-5.45E-04,6.25314064,43.23241043
-5.44E-04,6.17273863,43.23241043
-5.43E-04,6.25314064,42.40326472
-5.42E-04,6.17273863,42.55401848
-5.41E-04,6.18781401,43.23241043
-5.40E-04,6.25314064,43.23241043
-5.39E-04,6.19786426,43.23241043
-5.38E-04,6.21796476,42.0263803
-5.37E-04,6.25314064,42.0263803
-5.36E-04,6.25314064,42.0263803
-5.35E-04,6.25314064,42.40326472
-5.34E-04,6.25314064,42.55401848
-5.33E-04,6.25314064,43.23241043
-5.32E-04,6.17776376,43.23241043
-5.31E-04,6.25314064,42.40326472
-5.30E-04,6.25314064,42.55401848
-5.29E-04,6.26821602,43.23241043
-5.28E-04,6.25314064,42.10175718
-5.27E-04,6.25314064,43.23241043
-5.26E-04,6.25314064,42.55401848
-5.25E-04,6.23806527,43.00627978
-5.24E-04,6.25314064,42.10175718
-5.23E-04,6.25314064,42.40326472
-5.22E-04,6.25314064,42.70477225
-5.21E-04,6.18781401,43.23241043
-5.20E-04,6.25314064,42.0263803
-5.19E-04,6.19786426,42.40326472
-5.18E-04,6.25314064,42.0263803
-5.17E-04,6.25314064,43.00627978
-5.16E-04,6.25314064,42.10175718
-5.15E-04,6.30841702,42.85552602
-5.14E-04,6.25314064,42.0263803
-5.13E-04,6.25314064,43.00627978
-5.12E-04,6.25314064,42.10175718
-5.11E-04,6.25314064,42.85552602
-5.10E-04,6.25314064,42.55401848
-5.09E-04,6.31846728,42.25251095
-5.08E-04,6.25314064,42.10175718
-5.07E-04,6.25314064,42.85552602
-5.06E-04,6.25314064,42.0263803
-5.05E-04,6.26821602,43.23241043
-5.04E-04,6.25314064,43.23241043
-5.03E-04,6.25314064,42.0263803
-5.02E-04,6.25314064,42.55401848
-5.01E-04,6.25314064,43.00627978
-5.00E-04,6.32851753,43.15703355
-4.99E-04,6.25314064,43.23241043
-4.98E-04,6.25314064,43.23241043
-4.97E-04,6.31846728,42.25251095
-4.96E-04,6.25314064,42.0263803
-4.95E-04,6.25314064,42.40326472
-4.94E-04,6.29836677,42.70477225
-4.93E-04,6.25314064,42.25251095
-4.92E-04,6.25314064,43.15703355
-4.91E-04,6.27826627,42.40326472
-4.90E-04,6.33354265,42.55401848
-4.89E-04,6.25314064,43.23241043
-4.88E-04,6.25314064,43.15703355
-4.87E-04,6.25314064,42.85552602
-4.86E-04,6.25314064,42.55401848
-4.85E-04,6.25314064,42.0263803
-4.84E-04,6.25816577,42.0263803
-4.83E-04,6.27826627,42.40326472
-4.82E-04,6.28831652,42.70477225
-4.81E-04,6.25314064,42.0263803
-4.80E-04,6.25314064,42.10175718
-4.79E-04,6.25314064,42.85552602
-4.78E-04,6.25314064,42.55401848
-4.77E-04,6.25314064,43.23241043
-4.76E-04,6.25314064,42.0263803
-4.75E-04,6.30841702,42.0263803
-4.74E-04,6.25314064,42.0263803
-4.73E-04,6.26821602,43.00627978
-4.72E-04,6.25314064,43.08165666
-4.71E-04,6.25314064,42.85552602
-4.70E-04,6.33354265,42.55401848
-4.69E-04,6.25314064,43.23241043
-4.68E-04,6.25314064,43.15703355
-4.67E-04,6.30841702,42.85552602
-4.66E-04,6.29836677,42.55401848
-4.65E-04,6.25314064,43.00627978
-4.64E-04,6.33354265,42.10175718
-4.63E-04,6.33354265,42.85552602
-4.62E-04,6.25314064,43.23241043
-4.61E-04,6.31846728,42.25251095
-4.60E-04,6.25816577,42.0263803
-4.59E-04,6.30841702,43.23241043
-4.58E-04,6.28831652,43.23241043
-4.57E-04,6.26821602,42.25251095
-4.56E-04,6.25314064,42.10175718
-4.55E-04,6.27826627,43.23241043
-4.54E-04,6.25314064,42.55401848
-4.53E-04,6.25314064,42.0263803
-4.52E-04,6.25816577,43.15703355
-4.51E-04,6.19786426,43.23241043
-4.50E-04,6.29836677,42.70477225
-4.49E-04,6.25314064,43.23241043
-4.48E-04,6.32851753,43.23241043
-4.47E-04,6.25314064,42.40326472
-4.46E-04,6.25314064,42.70477225
-4.45E-04,6.25314064,42.0263803
-4.44E-04,6.25314064,42.0263803
-4.43E-04,6.25314064,43.23241043
-4.42E-04,6.29836677,43.23241043
-4.41E-04,6.25314064,43.23241043
-4.40E-04,6.32851753,43.23241043
-4.39E-04,6.25314064,42.85552601
-4.38E-04,6.25314064,43.23241043
-4.37E-04,6.25314064,42.25251095
-4.36E-04,6.25816577,43.23241043
-4.35E-04,6.25314064,42.85552601
-4.34E-04,6.28831652,43.23241043
-4.33E-04,6.31846728,43.23241043
-4.32E-04,6.25314064,43.23241043
-4.31E-04,6.25314064,42.40326472
-4.30E-04,6.25314064,42.55401848
-4.29E-04,6.26821602,42.0263803
-4.28E-04,6.33354265,42.10175718
-4.27E-04,6.25314064,42.0263803
-4.26E-04,6.28831652,43.23241043
